Issue key,Status,Priority,Custom field (Severity),Project key,Issue Type,Created,Assignee,Custom field (Digital Service),Summary,Description
DCM021CX0118-22441,Closed,Medium,Minor,DCM021CX0118,Bug,2020-03-17T11:00:00,Ricardo Avalos,1. Customer Information & Commercial Conditions,MOD S1 Filter is not displayed in All locations page,Filter to search location is not displayed. !actualResult.PNG|thumbnail!  !expectedResult.PNG|thumbnail! 
DCM021CX0118-22442,Closed,Medium,Minor,DCM021CX0118,Bug,2020-03-17T15:44:00,sergio.ramones@neoris.com,4. Credits  Invoices & Payments,DS4 - Billing Issues /Credit Note Request Review,Comment in issue is not saved.  Expected result: Comment after saved should appear in the list of comments  Actual results: Comment is not saved.  Test Cases steps :   [https://cemexpmo.atlassian.net/projects/CGL?selectedItem=com.atlassian.plugins.atlassian-connect-plugin%3Acom.kanoah.test-manager__main-project-page#\!/testCase/CGL-T645|https://cemexpmo.atlassian.net/projects/CGL?selectedItem=com.atlassian.plugins.atlassian-connect-plugin%3Acom.kanoah.test-manager__main-project-page#!/testCase/CGL-T645]
DCM021CX0118-22443,Rejected,Medium,Minor,DCM021CX0118,Bug,2020-03-17T17:52:00,sergio.ramones@neoris.com,4. Credits  Invoices & Payments,DS4 - Credit Invoice and Payment - Advance payment Invoice,"Remisión Externa" tab is now working.    Expected result: "Remisión Externa" tab should display information.    Actual results: "Remisión Externa" tab is showing a load error.    Test Cases steps :    https://cemexpmo.atlassian.net/projects/CGL?selectedItem=com.atlassian.plugins.atlassian-connect-plugin%3Acom.kanoah.test-manager__main-project-page#!/testCase/CGL-T257 CGL-T257 
DCM021CX0118-22444,Closed,Medium,Major,DCM021CX0118,Bug,2020-03-18T10:47:00,Daniela Garcia,2. Orders & Delivery Schedule,DS02 - Create Oder Button is not appearing ,Description: Create order and validate that cancel button is there    Actual result: Create Order button is not present in order history but the role is added for the user in L0 console.    Expected result: be able to create an order.    Test Case steps:    https://cemexpmo.atlassian.net/projects/CGL?selectedItem=com.atlassian.plugins.atlassian-connect-plugin%3Acom.kanoah.test-manager__main-project-page#!/testCase/CGL-T692
DCM021CX0118-22445,Open,Medium,Major,DCM021CX0118,Bug,2020-03-18T14:25:00,Paola Reichardt,1. Customer Information & Commercial Conditions,MOD - DS1 Agreements view for commercial conditions,Actual Result: when commercial agreements are click is showing the Quote request window.    Expected results: Commercial agreements window are displayed properly.
DCM021CX0118-22446,Open,Medium,Minor,DCM021CX0118,Bug,2020-03-18T16:28:00,Paola Reichardt,1. Customer Information & Commercial Conditions,PreProd US DS1 Wrong label description when creating jobiste country  zipcode and state,Wrong label description when creating jobiste country  zipcode and state  US-Customer@mailinator.com US@cxgo1  [https://pp.cemexgo.com|https://pp.cemexgo.com/]
DCM021CX0118-22447,Analysis,Medium,Major,DCM021CX0118,Bug,2020-03-18T16:30:00,Erik Roberto Calzada,1. Customer Information & Commercial Conditions,PreProd US DS1 Console not receiving jobsite requests,Console not receiving jobsite requests    USCXGOV2SREP@cemexlabs.com  C3m3xgo01  https://pp-cust-info-console.cemexgo.com    Expected  Jobsites Console must receive the jobsites creation request.  
DCM021CX0118-22448,Rejected,Medium,Major,DCM021CX0118,Bug,2020-03-18T16:34:00,Jesus Perez,2. Orders & Delivery Schedule,PreProd US DS2 Order requests created does not arrive to order taking console,Order requests created does not arrive to order taking console    USCXGOV2CCC@cemexlabs.com  C3m3xgo01    https://pp-order-taking-console.cemexgo.com/    Expected  Request must be in pending status in the order taking console  
DCM021CX0118-22449,Rejected,Medium,Major,DCM021CX0118,Bug,2020-03-18T16:36:00,Jesus Perez,2. Orders & Delivery Schedule,PreProd US DS2 Cancel request and repeat order are not available,Cancel request and repeat order are not available    US-Customer@mailinator.com  US@cxgo1    https://pp.cemexgo.com/login    Expected  All DS2 functionalities must be available    
DCM021CX0118-22450,Open,Medium,Major,DCM021CX0118,Bug,2020-03-18T16:44:00,Paola Reichardt,1. Customer Information & Commercial Conditions,PreProd MX DS1 Commercial conditions - New contract is not displayed,Muestra el siguiente mensaje pero no muestra los contratos disponibles.  Se creo uno nuevo el cual no se visualiza.    Cliente Dominio GLobal  
DCM021CX0118-22451,Open,Medium,Major,DCM021CX0118,Bug,2020-03-18T16:54:00,Gerardo Herrera Guerrero,2. Orders & Delivery Schedule,PreProd MX DS2 No contracts available,No contracts available when creating the order
DCM021CX0118-22452,Rejected,Medium,Major,DCM021CX0118,Bug,2020-03-18T16:57:00,Jesus Perez,2. Orders & Delivery Schedule,PreProd MX DS2 Orders Console - Requests not displayed,Usuario: MXCXGOV2CCC@cemexlabs.com  No es posible ver las solicitudes de los clientes :    CONSTRUCTORA JAN  S.A. DE C.V. # 50005888  ACEROS Y CORRUGADOS LA UNION SA DE #0050002473  ACEROS Y CEMENTOS SALINAS SA DE CV #0050009908  ACEROS Y MATERIALES ALBA #0050002328    ACEROS Y MATERIALES EL OASIS  S.A. #0050048847  ANAHUAC ORGANIZACION CONSTRUCTORA #0050003048  AXIS CONSTRUCCIONES DE MONTERREY #0050395824  BLOKASA MATERIALES  S.A. DE C.V. #0050003172   DAVISA EDIFICACIONES  # 0050149982  DOMINIO GLOBAL SA DE CV #0050485602  INMOBILIARIA SERVER DE COAHUILA 50006483  PRELOSA PREFABRICADOS DISEÑO Y #0050155126"  
DCM021CX0118-22453,Rejected,Medium,Major,DCM021CX0118,Bug,2020-03-18T17:43:00,Jesus Perez,2. Orders & Delivery Schedule,PreProd MX DS2 Delivery Schedule not showing information,Delivery Schedule not showing information
DCM021CX0118-22454,Open,Medium,Major,DCM021CX0118,Bug,2020-03-18T17:49:00,Paola Reichardt,4. Credits  Invoices & Payments,PreProd MX DS4 Information is not matching nor updated,Information is not matching nor updated  Comments are not displayed  Invoices can't be applied  Status stays as : Compensación    Please refer to the attachments
DCM021CX0118-22455,Analysis,Medium,Major,DCM021CX0118,Bug,2020-03-18T17:54:00,Rafael Antonio Acuña Solorzano,1. Customer Information & Commercial Conditions,PreProd SCAC DS1 Jobsites not displayed,Users in attachment  Evidence in attachment
DCM021CX0118-22456,Analysis,Medium,Major,DCM021CX0118,Bug,2020-03-18T17:56:00,Rafael Antonio Acuña Solorzano,1. Customer Information & Commercial Conditions,PreProd SCAC DS1 Mix Design button not available,En solicitudes de diseño de mezclas no aparece el botón para solicitar uno (abajo a la derecha) y en la opción que sí sale reenvía hacia la página inicial como si hubiera dado click en el logo de CEMEX
DCM021CX0118-22457,Rejected,Medium,Major,DCM021CX0118,Bug,2020-03-18T18:00:00,Rafael Antonio Acuña Solorzano,2. Orders & Delivery Schedule,PreProd SCAC DS2 Time Negotiation and Repeat and Cancel order buttons,a) No aparece el botón de tiempo de negociación  a) No aparecen botones para repetir orden o cancelar
DCM021CX0118-22458,In Development,Medium,Major,DCM021CX0118,Bug,2020-03-20T09:14:00,Rafael Antonio Acuña Solorzano,5. Cross Product – User Provisioning,PreProd SCAC DS5 User Provisioning - L0 Console,Adjunto las jerarquías de cada país para poder crear y aprovisionar en Preproductivo los usuarios de SCA&C para la consola L0.  El Perfil es CCC/Service Center. Cualquier duda me avisas por favor.   
DCM021CX0118-22459,Rejected,Medium,Minor,DCM021CX0118,Bug,2020-03-20T11:14:00,Jesus Perez,2. Orders & Delivery Schedule,PreProd MX DS2  Order and Product Catalog - Repeat order option not available,Repeat order option not available  CUSTOMER: 50485602 Liga: [https://pp.cemexgo.com/login|https://pp.cemexgo.com/login] Usuario : MXCXGOV2@cemexlabs.com / PSW: C3m3xgo01  Business lines: Aggregates and Ready Mix  !image-2020-03-20-10-12-25-705.png|width=200 height=183!   
DCM021CX0118-22460,Rejected,Medium,Major,DCM021CX0118,Bug,2020-03-20T11:30:00,Jesus Perez,2. Orders & Delivery Schedule,PreProd MX DS2  Order and Product Catalog - Offer Calendar,Offer Calendar : Muestra la opcion de Calendario de Ofertas para un pedido de Multiproducto   cuando esta opcion solo esta habiltada para pedidos de Cemento.  CUSTOMER: 50485602 Liga: [https://pp.cemexgo.com/login|https://pp.cemexgo.com/login] Usuario : MXCXGOV2@cemexlabs.com / PSW: C3m3xgo01  # Seleccionar la opcion Pedidos # Solicitud de Pedidos # Linea de Negocio : Cemento / Multiproducto # Selecciona modo de entrega: ENTREGADO # *Ubicación* / Punto de entrega: 66547763 COLONIA VIDRIERA (JELG) # Selecciona Siguiente # Selecciona Catalogo de Productos :  # Tipo de Productos : Derivados de Alambron : {color:#ffffff}4{color}{color:#6554c0}40000091 - ALAMBRE RECOCIDO - (KG){color} # Agregar 20 TN  # Seleccionar Agrupar Viajes # Seleccionar Siguiente  # Abrir el calendario  Se observa que en el calendario están habilitadas (esta opción solo esta habilitada para cemento)  !image-20200320-163157.png|width=785 height=444!  
DCM021CX0118-22461,Open,Medium,Major,DCM021CX0118,Bug,2020-03-20T12:09:00,Paola Reichardt,1. Customer Information & Commercial Conditions,PreProduction MX DS1 CUstomer Information – Jobsite Creation,Jobsite creation: En Cemex Go preproductivo  cuando la obra esta creada  la muestra en otro registro en la consola    CUSTOMER: 50485602  Liga: https://pp.cemexgo.com/login  Usuario : MXCXGOV2@cemexlabs.com / PSW: C3m3xgo01    1.- Seleccionar la opcion “New location”  2.- Se crea con los siguientes datos el request MX00107198   !image-2020-03-20-11-05-06-723.png|thumbnail!     3.- Se valida creación en consola  4.- Se crea obra en base al request en XD01 en SAP   !image-2020-03-20-11-05-43-010.png|thumbnail!     5.- En consola se visualiza en estatus pending todavía sin embargo muestra la obra creada   !image-2020-03-20-11-05-52-012.png|thumbnail!      6.- En Cemex go muestra el request MX00107198 todavia pendiente pero la obra aparece creado en otro request de obra.   !image-2020-03-20-11-06-00-949.png|thumbnail!        
DCM021CX0118-22462,Closed,Medium,Major,DCM021CX0118,Bug,2020-03-20T13:42:00,Javier Pedraza,5. Cross Product – User Provisioning,PreProduction MX DS5 User Management � Adding users,Add user: En Cemex Go preproductivo  cuando agregamos usuario nuevo  marca un error al final del registro y no permite crearlo  CUSTOMER: 50485602  Liga: [https://pp.cemexgo.com/login|https://pp.cemexgo.com/login]  Usuario : [MXCXGOV2@cemexlabs.com|mailto:MXCXGOV2@cemexlabs.com] / PSW: C3m3xgo01  1.- Agregar usuario  !image-20200320-184306.png|width=693 height=333!  2.- Asignar info  !image-20200320-184326.png|width=693 height=333!  3.- Asignar roles  !image-20200320-184340.png|width=693 height=323!  4.- Se le asignan permisos y cliente a administrar  !image-20200320-184401.png|width=693 height=317!  5.- Al dar click en crear marca el siguiente error  !image-20200320-184415.png|width=693 height=343!  
DCM021CX0118-22463,Open,Medium,Major,DCM021CX0118,Bug,2020-03-20T15:44:00,Paola Reichardt,4. Credits  Invoices & Payments,PreProd MX DS4 Invoices & Payments - Invoice Details ,No se están mostrando los detalle de la aplicación  remisión :  !image-2020-03-20-14-43-01-889.png|width=200 height=183!     !image-2020-03-20-14-43-24-197.png|width=200 height=183!  Remision  !image-20200320-204733.png|width=1707 height=960!       !image-20200320-204743.png|width=1707 height=960!  
DCM021CX0118-22464,Closed,Medium,Critical,DCM021CX0118,Bug,2020-03-23T09:40:00,Kenny J Franco,3. Delivery Tracking,UAT ES DS3 PRE-PROD //  VISUALIZATION OF THE TICKET BEFORE AND AFTER OF THE DELIVERY ,When we try to visualize the ticket before the delivery in Driver APP the button was in grey color and We could not see the ticket. The same happened after the delivery is done  we can´t preview the ticket in DriverAPP.  --> Pre-Ticket preview:  !image-2020-03-23-15-38-56-949.png|width=200 height=183!     -->Preview of the completed ticket:  !image-2020-03-23-15-39-57-209.png|width=200 height=183!     Regards
DCM021CX0118-22465,Open,Medium,Major,DCM021CX0118,Bug,2020-03-23T09:56:00,Paola Reichardt,1. Customer Information & Commercial Conditions,MOD - DS1 Commercial Conditions - Request and Accept a Quote,Actual Result: Commercial Conditions menu when we are clicking create "New Quote" is not loading    Expected Result: New Quote Page is properly load to fill the data .     User:  NORTHSTAR.POLAND@mailinator.com  Pasword: TestNIcxg0  Customer: 0050246586    Test Steps:    https://cemexpmo.atlassian.net/projects/CGL?selectedItem=com.atlassian.plugins.atlassian-connect-plugin%3Acom.kanoah.test-manager__main-project-page#!/testCase/CGL-T624
